date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:39:53	683/683	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:09:51%20GMT	http://www.itechlabs.com/certificates/BCGame/RNG_Certificate_UK_BCGame_ITL2002455_12Oct20.pdf	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.itechlabs.com/certificates/BCGame/RNG_Certificate_UK_BCGame_ITL2002455_12Oct20.64.delayed	(from https://bc.game/)
22:39:53	64/64	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:09:51%20GMT	https://help.bc.game/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/help.bc.game/index.html	(from https://bc.game/)
22:39:53	65209/65209	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:09:52%20GMT	https://cryptogambling.org/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/cryptogambling.org/index.html	(from https://bc.game/)
22:39:54	699/699	---M--	403	error ('Forbidden')	text/html	date:Sun,%2021%20Aug%202022%2017:09:53%20GMT	https://itechlabs.com/certificates/BCGame/RNG_Certificate_UK_BCGame_ITL2002455_12Oct20.pdf	C:/Users/Acer/Desktop/Web%20Development/assingment_game/itechlabs.com/certificates/BCGame/RNG_Certificate_UK_BCGame_ITL2002455_12Oct20.65.delayed	(from https://bc.game/)
22:39:54	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/help/gameble-aware	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/help/gameble-aware.html	(from https://bc.game/)
22:39:54	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/help/protect-minors	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/help/protect-minors.html	(from https://bc.game/)
22:39:54	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262fcea9a-4d7%22	https://bc.game/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://bc.game/)
22:39:55	75146/75146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff432e-1258a%22	https://bc.game/assets/polyfills-legacy.09d016e6.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/polyfills-legacy.09d016e6.js	(from https://bc.game/)
22:39:55	132980/132980	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262ff43f1-20774%22	https://bc.game/assets/Montserrat-Medium.2016b9d7.woff	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Montserrat-Medium.2016b9d7.woff	(from https://bc.game/assets/index.c006919b.css)
22:39:55	88460/88460	---M--	200	added ('OK')	application/octet-stream	etag:%2262ff43f1-1598c%22	https://bc.game/assets/Montserrat-Medium.c820b721.woff2	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Montserrat-Medium.c820b721.woff2	(from https://bc.game/assets/index.c006919b.css)
22:39:56	100168/100168	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262ff43f1-18748%22	https://bc.game/assets/Montserrat-Bold.525b439b.woff	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Montserrat-Bold.525b439b.woff	(from https://bc.game/assets/index.c006919b.css)
22:39:56	65896/65896	---M--	200	added ('OK')	application/octet-stream	etag:%2262ff43f1-10168%22	https://bc.game/assets/Montserrat-Bold.ad8c47e8.woff2	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Montserrat-Bold.ad8c47e8.woff2	(from https://bc.game/assets/index.c006919b.css)
22:39:56	29080/29080	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262ff43f1-7198%22	https://bc.game/assets/FuturaBold-Italicfont.4b70cc47.woff	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/FuturaBold-Italicfont.4b70cc47.woff	(from https://bc.game/assets/index.c006919b.css)
22:39:56	20308/20308	---M--	200	added ('OK')	application/octet-stream	etag:%2262ff43f1-4f54%22	https://bc.game/assets/FuturaBold-Italicfont.55459d57.woff2	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/FuturaBold-Italicfont.55459d57.woff2	(from https://bc.game/assets/index.c006919b.css)
22:39:57	16633/16633	---M--	200	added ('OK')	image/png	etag:%2262ff43f1-40f9%22	https://bc.game/assets/sprite1.7cb58660.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/sprite1.7cb58660.png	(from https://bc.game/assets/index.c006919b.css)
22:39:57	14167/14167	---M--	200	added ('OK')	image/png	etag:%2262ff43f1-3757%22	https://bc.game/assets/loading.8efb4c88.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/loading.8efb4c88.png	(from https://bc.game/sports)
22:39:57	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/help/terms-sports	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/help/terms-sports.html	(from https://bc.game/sports)
22:39:58	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/%22/assets/black.218e449a.png%22	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/_/assets/black.218e449a.html	(from https://bc.game/crash)
22:39:59	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/__default	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/__default.html	(from https://bc.game/tower-legend)
22:39:59	11506/11506	---M--	200	added ('OK')	image/png	etag:%2262ff43f1-2cf2%22	https://bc.game/assets/notfound.abc3bd47.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/notfound.abc3bd47.png	(from https://bc.game/tower-legend)
22:40:00	151750/151750	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-250c6%22	https://bc.game/assets/index.e81a03f5.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.e81a03f5.js	(from https://bc.game/promotion)
22:40:00	183207/183207	---MCZ	200	added ('OK')	text/css	etag:W/%2262ff43f1-2cba7%22	https://bc.game/assets/index.14df68f3.css	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.14df68f3.css	(from https://bc.game/promotion)
22:40:00	45616/45616	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-b230%22	https://bc.game/assets/index.115d8e53.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.115d8e53.js	(from https://bc.game/promotion)
22:40:00	331/331	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-14b%22	https://bc.game/assets/index.227dce16.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.227dce16.js	(from https://bc.game/promotion)
22:40:00	4270/4270	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-10ae%22	https://bc.game/assets/Achieve.6214b448.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Achieve.6214b448.js	(from https://bc.game/promotion)
22:40:01	5373/5373	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-14fd%22	https://bc.game/assets/ShitLink.a0729953.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/ShitLink.a0729953.js	(from https://bc.game/promotion)
22:40:01	6307/6307	---MCZ	200	added ('OK')	text/css	etag:W/%2262ff43f1-18a3%22	https://bc.game/assets/ShitLink.05e8a54f.css	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/ShitLink.05e8a54f.css	(from https://bc.game/promotion)
22:40:01	12514/12514	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-30e2%22	https://bc.game/assets/index.49c1d65c.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.49c1d65c.js	(from https://bc.game/promotion)
22:40:01	18263/18263	---MCZ	200	added ('OK')	text/css	etag:W/%2262ff43f1-4757%22	https://bc.game/assets/index.0b185cd1.css	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.0b185cd1.css	(from https://bc.game/promotion)
22:40:01	310/310	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-136%22	https://bc.game/assets/sortedIndex.f6b6b080.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/sortedIndex.f6b6b080.js	(from https://bc.game/promotion)
22:40:02	474/474	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-1da%22	https://bc.game/assets/groupBy.10b94b16.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/groupBy.10b94b16.js	(from https://bc.game/promotion)
22:40:02	159/159	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-9f%22	https://bc.game/assets/_baseAssignValue.32afc38d.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/_baseAssignValue.32afc38d.js	(from https://bc.game/promotion)
22:40:02	9353/9353	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-2489%22	https://bc.game/assets/index.6a321dbb.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.6a321dbb.js	(from https://bc.game/promotion)
22:40:03	14336/14336	---MCZ	200	added ('OK')	text/css	etag:W/%2262ff43f1-3800%22	https://bc.game/assets/index.b26944e1.css	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.b26944e1.css	(from https://bc.game/promotion)
22:40:03	103678/103678	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-194fe%22	https://bc.game/assets/index.3987fefd.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.3987fefd.js	(from https://bc.game/lottery)
22:40:03	50005/50005	---MCZ	200	added ('OK')	text/css	etag:W/%2262ff43f1-c355%22	https://bc.game/assets/index.f3b4c692.css	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/index.f3b4c692.css	(from https://bc.game/lottery)
22:40:03	32465/32465	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ff43f1-7ed1%22	https://bc.game/assets/Index.b6a9bae3.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Index.b6a9bae3.js	(from https://bc.game/casino)
22:40:03	46861/46861	---MCZ	200	added ('OK')	text/css	etag:W/%2262ff43f1-b70d%22	https://bc.game/assets/Index.4e8f7628.css	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/Index.4e8f7628.css	(from https://bc.game/casino)
22:40:04	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/%22/assets/rewards.dadef713.png%22	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/_/assets/rewards.dadef713.html	(from https://bc.game/casino)
22:40:04	4817/4817	---M--	200	added ('OK')	image/png	etag:%2262ff43f1-12d1%22	https://bc.game/assets/alligator.424dbb9b.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/assets/alligator.424dbb9b.png	(from https://bc.game/casino)
22:40:05	10957/10957	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:10:04%20GMT	https://t.me/SammyShady	C:/Users/Acer/Desktop/Web%20Development/assingment_game/t.me/SammyShady.html	(from https://bc.game/casino)
22:40:06	339/339	---MCZ	200	added ('OK')	text/plain	date:Sun,%2021%20Aug%202022%2017:10:05%20GMT	https://forum.bc.game/robots.txt		(from https://bc.game/)
22:40:06	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Aug%202022%2017:10:06%20GMT	https://forum.bc.game/edge.fullstory.com/s/fs.js	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/edge.fullstory.com/s/fs.js	(from https://forum.bc.game/)
22:40:06	2219/2219	---M--	200	added ('OK')	application/octet-stream	etag:%225e044f81-8ab%22	https://forum.bc.game/uploads/monthly_2019_12/512_svg.ecc091ccadd2b1602984e62049e943e7	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2019_12/512_svg.ecc091ccadd2b1602984e62049e943e7	(from https://forum.bc.game/)
22:40:06	2038/2038	---M--	200	added ('OK')	image/png	etag:%226066ca17-80b%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-36x36.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-36x36.png	(from https://forum.bc.game/)
22:40:07	2955/2955	---M--	200	added ('OK')	image/png	etag:%226066ca17-bb2%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-48x48.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-48x48.png	(from https://forum.bc.game/)
22:40:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:10:06%20GMT	http://forum.bc.game/manifest.webmanifest/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/manifest.webmanifest/index.html	(from https://forum.bc.game/)
22:40:07	5269/5269	---M--	200	added ('OK')	image/png	etag:%226066ca18-14ad%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-72x72.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-72x72.png	(from https://forum.bc.game/)
22:40:07	7900/7900	---M--	200	added ('OK')	image/png	etag:%226066ca18-1f2f%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-96x96.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-96x96.png	(from https://forum.bc.game/)
22:40:07	15154/15154	---M--	200	added ('OK')	image/png	etag:%226066ca18-3c51%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-144x144.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-144x144.png	(from https://forum.bc.game/)
22:40:08	24295/24295	---M--	200	added ('OK')	image/png	etag:%226066ca18-6236%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-192x192.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-192x192.png	(from https://forum.bc.game/)
22:40:08	28854/28854	---M--	200	added ('OK')	image/png	etag:%226066ca18-7531%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-256x256.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-256x256.png	(from https://forum.bc.game/)
22:40:08	90989/90989	---M--	200	added ('OK')	image/png	etag:%226066ca19-165b2%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-384x384.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-384x384.png	(from https://forum.bc.game/)
22:40:08	100819/100819	---M--	200	added ('OK')	image/png	etag:%226066ca19-18c36%22	https://forum.bc.game/uploads/monthly_2021_04/android-chrome-512x512.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/android-chrome-512x512.png	(from https://forum.bc.game/)
22:40:08	3752/3752	---M--	200	added ('OK')	image/png	etag:%226066ca1a-ece%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-57x57.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-57x57.png	(from https://forum.bc.game/)
22:40:09	3965/3965	---M--	200	added ('OK')	image/png	etag:%226066ca1a-fbb%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-60x60.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-60x60.png	(from https://forum.bc.game/)
22:40:09	5269/5269	---M--	200	added ('OK')	image/png	etag:%226066ca1a-14ad%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-72x72.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-72x72.png	(from https://forum.bc.game/)
22:40:09	5643/5643	---M--	200	added ('OK')	image/png	etag:%226066ca1a-163f%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-76x76.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-76x76.png	(from https://forum.bc.game/)
22:40:09	10406/10406	---M--	200	added ('OK')	image/png	etag:%226066ca1a-28da%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-114x114.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-114x114.png	(from https://forum.bc.game/)
22:40:10	11083/11083	---M--	200	added ('OK')	image/png	etag:%226066ca1a-2c31%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-120x120.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-120x120.png	(from https://forum.bc.game/)
22:40:10	15154/15154	---M--	200	added ('OK')	image/png	etag:%226066ca1b-3c51%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-144x144.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-144x144.png	(from https://forum.bc.game/)
22:40:10	16823/16823	---M--	200	added ('OK')	image/png	etag:%226066ca1b-4288%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-152x152.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-152x152.png	(from https://forum.bc.game/)
22:40:10	22421/22421	---M--	200	added ('OK')	image/png	etag:%226066ca1b-5983%22	https://forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-180x180.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2021_04/apple-touch-icon-180x180.png	(from https://forum.bc.game/)
22:40:11	320137/320137	---MCZ	200	added ('OK')	text/css	etag:W/%2262cd260a-4e289%22	https://forum.bc.game/uploads/css_built_2/341e4a57816af3ba440d891ca87450ff_framework.css?v=cbffd167e61657611785	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/css_built_2/341e4a57816af3ba440d891ca87450ff_frameworkce2f.css	(from https://forum.bc.game/)
22:40:11	36292/36292	---MCZ	200	added ('OK')	text/css	etag:W/%2262cd260a-8dc4%22	https://forum.bc.game/uploads/css_built_2/05e81b71abe4f22d6eb8d1a929494829_responsive.css?v=cbffd167e61657611785	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/css_built_2/05e81b71abe4f22d6eb8d1a929494829_responsivece2f.css	(from https://forum.bc.game/)
22:40:11	18745/18745	---MCZ	200	added ('OK')	text/css	etag:W/%2262cd260a-4939%22	https://forum.bc.game/uploads/css_built_2/90eb5adf50a8c640f633d47fd7eb1778_core.css?v=cbffd167e61657611785	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/css_built_2/90eb5adf50a8c640f633d47fd7eb1778_corece2f.css	(from https://forum.bc.game/)
22:40:11	5076/5076	---MCZ	200	added ('OK')	text/css	etag:W/%2262cd260a-13d4%22	https://forum.bc.game/uploads/css_built_2/5a0da001ccc2200dc5625c3f3934497d_core_responsive.css?v=cbffd167e61657611785	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/css_built_2/5a0da001ccc2200dc5625c3f3934497d_core_responsivece2f.css	(from https://forum.bc.game/)
22:40:11	17147/17147	---MCZ	200	added ('OK')	text/css	etag:W/%2262cd2613-42fb%22	https://forum.bc.game/uploads/css_built_2/62e269ced0fdab7e30e026f1d30ae516_forums.css?v=cbffd167e61657611785	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/css_built_2/62e269ced0fdab7e30e026f1d30ae516_forumsce2f.css	(from https://forum.bc.game/)
22:40:12	6702/6702	---MCZ	200	added ('OK')	text/css	etag:W/%2262cd2613-1a2e%22	https://forum.bc.game/uploads/css_built_2/76e62c573090645fb99a15a363d8620e_forums_responsive.css?v=cbffd167e61657611785	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/css_built_2/76e62c573090645fb99a15a363d8620e_forums_responsivece2f.css	(from https://forum.bc.game/)
